RFI_ID,Project_ID,RFI_Number,RFI_Title,Discipline,Priority,RFI_Type,Submitted_Date,Required_Response_Date,First_Response_Date,Final_Response_Date,Closed_Date,RFI_Status,Submitted_By_Role,Responsible_Role,Revision_Count,Reopen_Count,Cost_Impact_Flag,Estimated_Cost_Impact,Actual_Cost_Impact,Schedule_Impact_Flag,Estimated_Schedule_Days,Actual_Schedule_Days,Field_Work_Affected,Drawing_Reference_Count,Response_Quality_Rating
RFI-02759,PRJ-075,RFI-0033,Plumbing Design Clarification - Area B6,Plumbing,Medium,Design Clarification,2025-07-28,2025-08-07,2025-08-05,2025-08-05,2025-08-08,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-02760,PRJ-075,RFI-0034,Architectural Code Compliance - Area B8,Architectural,Medium,Code Compliance,2024-05-15,2024-05-27,2024-06-06,2024-06-06,2024-06-09,Closed,General Contractor,Architect,0,0,No,0,0,Yes,2,1,No,2,4
RFI-02761,PRJ-075,RFI-0035,Mechanical Coordination Conflict - Area A11,Mechanical,Medium,Coordination Conflict,2024-04-03,2024-04-15,2024-05-02,2024-05-02,,Answered,Subcontractor,Engineer,0,0,Yes,7500,9800,No,0,0,No,4,4
RFI-02762,PRJ-075,RFI-0036,Controls Substitution Request - Area D8,Controls,Critical,Substitution Request,2025-07-23,2025-07-26,2025-08-06,2025-08-06,2025-08-09,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,0,3
RFI-02763,PRJ-075,RFI-0037,Fire Protection Design Clarification - Area C6,Fire Protection,Medium,Design Clarification,2025-10-20,2025-10-30,2025-11-24,2025-11-28,2025-11-29,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,3,2
RFI-02764,PRJ-075,RFI-0038,Civil Missing Information - Area C2,Civil,High,Missing Information,2024-07-13,2024-07-19,2024-07-23,2024-07-26,,Answered,Subcontractor,Engineer,1,0,Yes,29000,23000,Yes,1,1,Yes,1,3
RFI-02765,PRJ-075,RFI-0039,Mechanical Constructability - Area B9,Mechanical,High,Constructability,2025-08-21,2025-08-28,2025-09-05,2025-09-05,,Answered,Subcontractor,Engineer,0,0,Yes,14000,18000,No,0,0,No,5,4
RFI-02766,PRJ-075,RFI-0040,Mechanical Constructability - Area D4,Mechanical,Medium,Constructability,2024-03-14,2024-03-24,2024-04-21,2024-04-21,2024-04-21,Closed,Subcontractor,Owner Representative,0,1,Yes,7700,5800,Yes,5,6,Yes,6,2
RFI-02767,PRJ-075,RFI-0041,Plumbing Constructability - Area D2,Plumbing,Medium,Constructability,2024-06-11,2024-06-21,2024-06-29,2024-06-29,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-02768,PRJ-075,RFI-0042,Mechanical Design Clarification - Area E9,Mechanical,Medium,Design Clarification,2025-03-13,2025-03-23,2025-03-25,2025-03-26,2025-03-26,Closed,Construction Manager,Owner Representative,1,0,No,0,0,No,0,0,No,2,5
RFI-02769,PRJ-075,RFI-0043,Plumbing Constructability - Area A3,Plumbing,Medium,Constructability,2024-07-01,2024-07-10,2024-07-20,2024-07-20,2024-07-20,Closed,Subcontractor,Engineer,0,0,Yes,74000,98000,No,0,0,Yes,2,4
RFI-02770,PRJ-075,RFI-0044,Architectural Constructability - Area C9,Architectural,Low,Constructability,2024-01-11,2024-01-24,2024-01-27,2024-01-27,2024-01-31,Closed,Construction Manager,Owner Representative,0,0,No,0,0,No,0,0,No,4,5
RFI-02771,PRJ-075,RFI-0045,Specialty Systems Field Condition - Area C6,Specialty Systems,Low,Field Condition,2024-06-16,2024-07-02,2024-07-01,2024-07-01,2024-07-05,Closed,Construction Manager,Design Manager,0,0,No,0,0,No,0,0,No,1,5
RFI-02772,PRJ-075,RFI-0046,Electrical Constructability - Area D12,Electrical,Medium,Constructability,2024-03-18,2024-03-29,2024-03-30,2024-03-30,2024-04-02,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,3,3
RFI-02773,PRJ-075,RFI-0047,Specialty Systems Field Condition - Area E1,Specialty Systems,High,Field Condition,2025-04-09,2025-04-16,2025-04-28,2025-05-01,2025-05-04,Closed,General Contractor,Design Manager,1,0,Yes,368000,410000,Yes,10,13,Yes,0,3
RFI-02774,PRJ-075,RFI-0048,Plumbing Design Clarification - Area C6,Plumbing,Medium,Design Clarification,2024-12-14,2024-12-26,2024-12-28,2024-12-28,2024-12-29,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,2,4
RFI-02775,PRJ-075,RFI-0049,Mechanical Missing Information - Area C12,Mechanical,Medium,Missing Information,2024-05-24,2024-06-03,2024-06-17,2024-06-17,2024-06-17,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,0,3
RFI-02776,PRJ-075,RFI-0050,Structural Coordination Conflict - Area A8,Structural,Medium,Coordination Conflict,2025-10-12,2025-10-21,2025-11-03,2025-11-03,2025-11-06,Closed,General Contractor,Owner Representative,0,0,No,0,0,Yes,1,1,Yes,4,4
RFI-02777,PRJ-075,RFI-0051,Electrical Design Clarification - Area C6,Electrical,Medium,Design Clarification,2024-05-05,2024-05-17,2024-06-08,2024-06-12,2024-06-12,Closed,General Contractor,Engineer,2,0,Yes,7800,6500,No,0,0,Yes,6,2
RFI-02778,PRJ-075,RFI-0052,Fire Protection Constructability - Area A10,Fire Protection,Low,Constructability,2024-12-16,2024-12-30,2025-01-13,2025-01-13,2025-01-15,Closed,General Contractor,Engineer,0,0,Yes,2100,2100,No,0,0,Yes,1,4
RFI-02779,PRJ-075,RFI-0053,Mechanical Field Condition - Area B1,Mechanical,Critical,Field Condition,2025-09-03,2025-09-07,2025-09-26,,,In Review,Subcontractor,Owner Representative,0,0,No,0,0,Yes,15,16,Yes,0,4
RFI-02780,PRJ-075,RFI-0054,Specialty Systems Design Clarification - Area D5,Specialty Systems,Low,Design Clarification,2025-01-03,2025-01-18,2025-02-03,2025-02-04,2025-02-05,Closed,General Contractor,Owner Representative,1,1,No,0,0,No,0,0,No,6,4
RFI-02781,PRJ-075,RFI-0055,Plumbing Coordination Conflict - Area D6,Plumbing,Medium,Coordination Conflict,2024-06-12,2024-06-21,2024-07-02,2024-07-04,2024-07-04,Closed,General Contractor,Engineer,1,1,No,0,0,Yes,4,5,Yes,6,4
RFI-02782,PRJ-076,RFI-0001,Architectural Design Clarification - Area C5,Architectural,Medium,Design Clarification,2022-08-25,2022-09-04,2022-09-07,2022-09-11,,Answered,Subcontractor,Owner Representative,1,0,No,0,0,Yes,1,1,Yes,4,4
RFI-02783,PRJ-076,RFI-0002,Controls Design Clarification - Area D1,Controls,Medium,Design Clarification,2023-04-30,2023-05-09,2023-05-06,2023-05-06,2023-05-10,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,4,4
RFI-02784,PRJ-076,RFI-0003,Architectural Field Condition - Area D5,Architectural,Medium,Field Condition,2022-03-23,2022-04-03,,,,Open,Construction Manager,Architect,1,0,No,0,0,Yes,5,5,Yes,6,4
RFI-02785,PRJ-076,RFI-0004,Civil Constructability - Area C1,Civil,Medium,Constructability,2022-04-09,2022-04-19,2022-04-15,2022-04-15,2022-04-15,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-02786,PRJ-076,RFI-0005,Plumbing Coordination Conflict - Area E12,Plumbing,High,Coordination Conflict,2023-04-01,2023-04-08,2023-04-06,2023-04-06,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-02787,PRJ-076,RFI-0006,Fire Protection Code Compliance - Area C4,Fire Protection,Medium,Code Compliance,2022-08-20,2022-08-29,2022-08-29,2022-08-29,2022-08-29,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,6,4
RFI-02788,PRJ-076,RFI-0007,Specialty Systems Design Clarification - Area D11,Specialty Systems,Medium,Design Clarification,2022-12-19,2022-12-28,2022-12-30,2023-01-02,2023-01-06,Closed,Subcontractor,Design Manager,1,0,Yes,14000,20000,No,0,0,Yes,6,2
RFI-02789,PRJ-076,RFI-0008,Electrical Coordination Conflict - Area B8,Electrical,Medium,Coordination Conflict,2022-05-22,2022-06-02,2022-06-06,2022-06-09,2022-06-09,Closed,General Contractor,Engineer,1,1,No,0,0,No,0,0,No,2,3
RFI-02790,PRJ-076,RFI-0009,Mechanical Missing Information - Area D8,Mechanical,Medium,Missing Information,2022-06-01,2022-06-12,2022-06-08,,,Awaiting Designer,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-02791,PRJ-076,RFI-0010,Controls Constructability - Area E5,Controls,High,Constructability,2023-04-04,2023-04-10,2023-04-16,2023-04-18,2023-04-18,Closed,Subcontractor,Owner Representative,1,0,Yes,11000,8400,No,0,0,Yes,2,2
RFI-02792,PRJ-076,RFI-0011,Electrical Coordination Conflict - Area C10,Electrical,High,Coordination Conflict,2023-01-31,2023-02-05,2023-02-06,2023-02-06,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,2,4
RFI-02793,PRJ-076,RFI-0012,Fire Protection Coordination Conflict - Area E2,Fire Protection,Critical,Coordination Conflict,2022-02-21,2022-02-26,2022-03-03,2022-03-03,,Answered,General Contractor,Engineer,0,0,Yes,36000,32000,No,0,0,No,3,5
RFI-02794,PRJ-076,RFI-0013,Controls Design Clarification - Area B1,Controls,Medium,Design Clarification,2022-12-08,2022-12-18,2022-12-18,2022-12-18,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-02795,PRJ-076,RFI-0014,Structural Field Condition - Area A2,Structural,Medium,Field Condition,2022-05-04,2022-05-13,2022-05-20,2022-05-23,2022-05-27,Closed,Construction Manager,Owner Representative,1,1,No,0,0,No,0,0,No,5,3
RFI-02796,PRJ-076,RFI-0015,Civil Coordination Conflict - Area E10,Civil,Medium,Coordination Conflict,2022-07-07,2022-07-16,2022-07-15,2022-07-15,2022-07-17,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,6,4
RFI-02797,PRJ-076,RFI-0016,General Code Compliance - Area E7,General,Medium,Code Compliance,2022-09-04,2022-09-15,2022-09-09,2022-09-09,2022-09-13,Closed,General Contractor,Construction Manager,0,0,No,0,0,Yes,1,1,Yes,6,5
RFI-02798,PRJ-076,RFI-0017,Mechanical Code Compliance - Area E8,Mechanical,Medium,Code Compliance,2022-11-29,2022-12-11,2022-12-04,2022-12-04,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,3,3
RFI-02799,PRJ-076,RFI-0018,Civil Coordination Conflict - Area B2,Civil,Medium,Coordination Conflict,2023-03-03,2023-03-12,2023-03-14,2023-03-14,2023-03-17,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-02800,PRJ-076,RFI-0019,Electrical Design Clarification - Area E4,Electrical,Medium,Design Clarification,2022-04-28,2022-05-08,2022-05-13,2022-05-15,2022-05-15,Closed,General Contractor,Engineer,1,0,No,0,0,Yes,3,2,Yes,5,2
RFI-02801,PRJ-076,RFI-0020,Fire Protection Field Condition - Area C4,Fire Protection,Medium,Field Condition,2022-04-15,2022-04-24,2022-04-24,2022-04-24,2022-04-28,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-02802,PRJ-076,RFI-0021,Architectural Coordination Conflict - Area A7,Architectural,Medium,Coordination Conflict,2023-05-02,2023-05-13,2023-05-09,2023-05-09,2023-05-09,Closed,Subcontractor,Architect,0,0,Yes,13000,13000,No,0,0,Yes,0,5
RFI-02803,PRJ-076,RFI-0022,Structural Design Clarification - Area E7,Structural,High,Design Clarification,2023-05-15,2023-05-22,2023-05-19,2023-05-19,2023-05-23,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-02804,PRJ-076,RFI-0023,Plumbing Coordination Conflict - Area C1,Plumbing,Medium,Coordination Conflict,2023-03-22,2023-04-02,2023-04-04,2023-04-05,2023-04-05,Closed,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,3,4
RFI-02805,PRJ-076,RFI-0024,Controls Design Clarification - Area C12,Controls,Low,Design Clarification,2022-04-18,2022-05-01,2022-05-05,2022-05-07,2022-05-10,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,6,5
RFI-02806,PRJ-076,RFI-0025,Electrical Field Condition - Area D5,Electrical,Medium,Field Condition,2023-01-21,2023-01-31,2023-01-29,2023-01-29,,Answered,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-02807,PRJ-076,RFI-0026,Specialty Systems Code Compliance - Area A9,Specialty Systems,High,Code Compliance,2022-01-28,2022-02-01,2022-02-04,2022-02-08,2022-02-09,Closed,Subcontractor,Design Manager,1,0,No,0,0,No,0,0,No,5,3
RFI-02808,PRJ-076,RFI-0027,Electrical Constructability - Area E5,Electrical,High,Constructability,2022-08-14,2022-08-20,2022-08-21,2022-08-21,2022-08-23,Closed,General Contractor,Owner Representative,0,0,Yes,425000,301000,No,0,0,No,0,5
RFI-02809,PRJ-076,RFI-0028,Civil Constructability - Area D11,Civil,Medium,Constructability,2023-04-04,2023-04-16,2023-04-12,2023-04-14,2023-04-17,Closed,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,6,4
RFI-02810,PRJ-076,RFI-0029,Electrical Coordination Conflict - Area B12,Electrical,Medium,Coordination Conflict,2022-05-23,2022-06-03,2022-05-29,2022-05-29,2022-05-31,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-02811,PRJ-076,RFI-0030,Architectural Missing Information - Area D10,Architectural,Medium,Missing Information,2023-03-23,2023-04-03,2023-03-26,2023-03-26,2023-03-28,Closed,General Contractor,Architect,0,0,No,0,0,No,0,0,No,0,5
RFI-02812,PRJ-076,RFI-0031,Civil Field Condition - Area D1,Civil,High,Field Condition,2022-07-02,2022-07-08,2022-07-12,2022-07-12,2022-07-14,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,1,1,Yes,6,5
RFI-02813,PRJ-076,RFI-0032,Mechanical Design Clarification - Area D4,Mechanical,Medium,Design Clarification,2022-09-01,2022-09-10,2022-09-06,2022-09-06,2022-09-10,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-02814,PRJ-076,RFI-0033,Civil Coordination Conflict - Area E5,Civil,Low,Coordination Conflict,2022-03-13,2022-03-27,2022-03-23,2022-03-23,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-02815,PRJ-076,RFI-0034,Mechanical Field Condition - Area B5,Mechanical,Low,Field Condition,2022-12-19,2023-01-03,2022-12-26,2022-12-26,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,3,4
RFI-02816,PRJ-076,RFI-0035,Mechanical Coordination Conflict - Area C11,Mechanical,Low,Coordination Conflict,2023-01-22,2023-02-07,,,,Awaiting Designer,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-02817,PRJ-076,RFI-0036,Plumbing Missing Information - Area C5,Plumbing,Critical,Missing Information,2022-04-02,2022-04-04,,,,Awaiting Owner,Subcontractor,Engineer,0,1,Yes,222000,162000,Yes,18,24,No,5,5
RFI-02818,PRJ-076,RFI-0037,Plumbing Missing Information - Area B9,Plumbing,Medium,Missing Information,2023-01-07,2023-01-19,2023-01-14,2023-01-14,2023-01-18,Closed,Construction Manager,Owner Representative,0,0,No,0,0,No,0,0,No,0,5
RFI-02819,PRJ-076,RFI-0038,Controls Coordination Conflict - Area A7,Controls,High,Coordination Conflict,2022-07-05,2022-07-12,2022-07-08,2022-07-12,,Answered,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,5,5
RFI-02820,PRJ-076,RFI-0039,Plumbing Design Clarification - Area E10,Plumbing,Critical,Design Clarification,2022-04-17,2022-04-20,2022-04-21,2022-04-21,2022-04-21,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,3,5
RFI-02821,PRJ-076,RFI-0040,General Coordination Conflict - Area E6,General,High,Coordination Conflict,2022-03-29,2022-04-02,2022-04-02,2022-04-02,2022-04-04,Closed,Subcontractor,Construction Manager,0,0,No,0,0,No,0,0,No,6,5
RFI-02822,PRJ-076,RFI-0041,Architectural Substitution Request - Area E6,Architectural,Low,Substitution Request,2022-09-14,2022-09-30,2022-09-19,,,Open,General Contractor,Architect,0,0,No,0,0,No,0,0,No,4,5
RFI-02823,PRJ-076,RFI-0042,General Coordination Conflict - Area D12,General,Low,Coordination Conflict,2023-03-11,2023-03-27,2023-03-16,2023-03-16,,Answered,General Contractor,Owner Representative,0,0,No,0,0,No,0,0,No,6,5
RFI-02824,PRJ-076,RFI-0043,Electrical Code Compliance - Area A6,Electrical,High,Code Compliance,2022-12-24,2022-12-30,2022-12-30,2022-12-30,2022-12-30,Closed,Construction Manager,Engineer,0,0,No,0,0,Yes,11,13,Yes,5,5
RFI-02825,PRJ-077,RFI-0001,Electrical Constructability - Area A3,Electrical,High,Constructability,2022-11-22,2022-11-26,2022-12-01,2022-12-01,2022-12-05,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-02826,PRJ-077,RFI-0002,General Constructability - Area A9,General,Medium,Constructability,2023-08-13,2023-08-23,2023-08-28,2023-08-29,,Answered,General Contractor,Construction Manager,1,0,No,0,0,Yes,1,1,No,2,4
RFI-02827,PRJ-077,RFI-0003,Civil Substitution Request - Area C8,Civil,Medium,Substitution Request,2022-07-02,2022-07-13,2022-07-18,2022-07-18,2022-07-18,Closed,Construction Manager,Owner Representative,0,0,Yes,12000,14000,No,0,0,Yes,2,4
RFI-02828,PRJ-077,RFI-0004,Controls Constructability - Area C6,Controls,Medium,Constructability,2023-05-19,2023-05-29,2023-06-07,2023-06-10,2023-06-14,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,6,4
RFI-02829,PRJ-077,RFI-0005,Plumbing Design Clarification - Area B6,Plumbing,Medium,Design Clarification,2023-05-30,2023-06-10,2023-06-12,2023-06-12,2023-06-13,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,3,4
RFI-02830,PRJ-077,RFI-0006,Electrical Coordination Conflict - Area B8,Electrical,Low,Coordination Conflict,2023-07-07,2023-07-22,2023-07-18,2023-07-18,,Answered,Construction Manager,Engineer,0,0,No,0,0,Yes,1,1,No,3,5
RFI-02831,PRJ-077,RFI-0007,Structural Missing Information - Area E1,Structural,High,Missing Information,2022-12-13,2022-12-17,2022-12-25,2022-12-25,2022-12-29,Closed,Subcontractor,Engineer,0,0,No,0,0,Yes,2,2,Yes,6,4
RFI-02832,PRJ-077,RFI-0008,Plumbing Design Clarification - Area D8,Plumbing,Low,Design Clarification,2022-06-22,2022-07-08,2022-07-07,2022-07-07,2022-07-08,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-02833,PRJ-077,RFI-0009,Specialty Systems Code Compliance - Area A3,Specialty Systems,High,Code Compliance,2022-11-14,2022-11-21,2022-12-01,2022-12-02,2022-12-03,Closed,General Contractor,Owner Representative,1,0,No,0,0,No,0,0,No,2,3
RFI-02834,PRJ-077,RFI-0010,Fire Protection Field Condition - Area A12,Fire Protection,Medium,Field Condition,2022-05-20,2022-05-31,2022-05-29,2022-05-29,2022-05-30,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-02835,PRJ-077,RFI-0011,Specialty Systems Missing Information - Area E12,Specialty Systems,Medium,Missing Information,2023-07-24,2023-08-05,2023-08-07,2023-08-11,,Answered,Construction Manager,Design Manager,1,0,No,0,0,No,0,0,No,1,4
RFI-02836,PRJ-077,RFI-0012,Mechanical Design Clarification - Area D1,Mechanical,Low,Design Clarification,2023-04-30,2023-05-16,2023-05-14,,,Awaiting Designer,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-02837,PRJ-077,RFI-0013,Plumbing Constructability - Area B4,Plumbing,Medium,Constructability,2022-12-25,2023-01-06,2023-01-10,2023-01-13,2023-01-16,Closed,General Contractor,Engineer,1,0,No,0,0,Yes,3,3,Yes,2,4
RFI-02838,PRJ-077,RFI-0014,Structural Substitution Request - Area D8,Structural,High,Substitution Request,2023-07-06,2023-07-11,2023-07-19,2023-07-19,2023-07-23,Closed,General Contractor,Engineer,0,0,Yes,7700,11000,Yes,2,1,Yes,2,5
RFI-02839,PRJ-077,RFI-0015,Mechanical Coordination Conflict - Area A4,Mechanical,Medium,Coordination Conflict,2023-04-23,2023-05-02,2023-05-11,2023-05-12,2023-05-15,Closed,General Contractor,Engineer,1,0,Yes,18000,19000,No,0,0,No,6,3
RFI-02840,PRJ-077,RFI-0016,Specialty Systems Coordination Conflict - Area D6,Specialty Systems,Medium,Coordination Conflict,2023-08-22,2023-09-03,2023-09-05,2023-09-07,2023-09-10,Closed,Construction Manager,Design Manager,1,0,Yes,187000,243000,No,0,0,No,3,4
RFI-02841,PRJ-077,RFI-0017,Civil Coordination Conflict - Area D12,Civil,Medium,Coordination Conflict,2023-02-27,2023-03-09,2023-03-09,2023-03-09,2023-03-11,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-02842,PRJ-077,RFI-0018,Architectural Coordination Conflict - Area D2,Architectural,Low,Coordination Conflict,2023-03-25,2023-04-09,2023-04-12,2023-04-12,2023-04-13,Closed,Subcontractor,Architect,0,0,Yes,26000,35000,No,0,0,Yes,4,5
RFI-02843,PRJ-077,RFI-0019,Electrical Coordination Conflict - Area C4,Electrical,Medium,Coordination Conflict,2022-08-04,2022-08-16,2022-08-14,2022-08-14,2022-08-15,Closed,Subcontractor,Engineer,0,0,No,0,0,Yes,2,1,Yes,6,5
RFI-02844,PRJ-077,RFI-0020,Mechanical Coordination Conflict - Area B1,Mechanical,High,Coordination Conflict,2022-06-08,2022-06-15,2022-06-22,2022-06-22,2022-06-23,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,6,4
RFI-02845,PRJ-077,RFI-0021,Architectural Coordination Conflict - Area A12,Architectural,High,Coordination Conflict,2023-05-31,2023-06-07,2023-06-13,2023-06-13,2023-06-16,Closed,General Contractor,Owner Representative,0,0,Yes,29000,23000,No,0,0,No,3,5
RFI-02846,PRJ-077,RFI-0022,General Coordination Conflict - Area C9,General,Medium,Coordination Conflict,2022-07-14,2022-07-23,2022-07-26,2022-07-28,2022-07-31,Closed,General Contractor,Construction Manager,1,0,No,0,0,Yes,3,2,Yes,6,3
RFI-02847,PRJ-077,RFI-0023,Electrical Coordination Conflict - Area D4,Electrical,High,Coordination Conflict,2022-02-05,2022-02-12,2022-02-22,,,Open,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,3
RFI-02848,PRJ-077,RFI-0024,Civil Code Compliance - Area C2,Civil,High,Code Compliance,2022-02-21,2022-02-26,2022-03-04,2022-03-07,2022-03-09,Closed,Subcontractor,Engineer,1,0,Yes,3700,5100,Yes,5,7,No,6,4
RFI-02849,PRJ-077,RFI-0025,Mechanical Coordination Conflict - Area D6,Mechanical,Medium,Coordination Conflict,2022-04-17,2022-04-27,2022-05-02,2022-05-05,,Answered,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,1,4
RFI-02850,PRJ-077,RFI-0026,Electrical Design Clarification - Area C2,Electrical,Medium,Design Clarification,2022-02-02,2022-02-13,2022-02-13,2022-02-13,2022-02-15,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-02851,PRJ-077,RFI-0027,Civil Constructability - Area B7,Civil,Medium,Constructability,2023-10-09,2023-10-18,2023-11-01,2023-11-01,2023-11-05,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-02852,PRJ-077,RFI-0028,Electrical Constructability - Area A5,Electrical,Medium,Constructability,2022-09-15,2022-09-27,2022-09-28,2022-09-28,2022-10-01,Closed,Construction Manager,Engineer,0,0,Yes,8100,6300,No,0,0,Yes,6,4
